1.940001,-0.034067,0.733399,1.000000
1.938304,-0.036877,0.733792,1.000000
1.935387,-0.058350,0.728857,1.000000
1.931397,-0.102232,0.715882,1.000000
1.924528,-0.188238,0.683993,1.000000
1.916623,-0.253103,0.668788,1.000000
1.911016,-0.268055,0.669998,1.000000
1.902118,-0.298537,0.665865,1.000000
1.882235,-0.322971,0.662299,1.000000
1.864756,-0.321681,0.665620,1.000000
1.851822,-0.291889,0.672161,1.000000
1.852796,-0.237201,0.682486,1.000000
1.854723,-0.170213,0.694878,1.000000
1.857665,-0.076221,0.710774,1.000000
1.861484,0.021017,0.727668,1.000000
1.866073,0.052943,0.739563,1.000000
1.872701,0.068153,0.747642,1.000000
1.878008,0.070484,0.752074,1.000000
1.879618,0.109912,0.764069,1.000000
1.880064,0.136641,0.776778,1.000000
1.883445,0.142719,0.788360,1.000000
1.889821,0.130856,0.794070,1.000000
1.893944,0.124777,0.805348,1.000000
1.905572,0.109282,0.812734,1.000000
1.916231,0.094029,0.819277,1.000000
1.925270,0.088025,0.824396,1.000000
1.931033,0.086545,0.828253,1.000000
1.934002,0.091086,0.833845,1.000000
1.933842,0.109744,0.837080,1.000000
1.933104,0.137170,0.838868,1.000000
1.929897,0.174079,0.839937,1.000000
1.925664,0.213981,0.839023,1.000000
1.920493,0.257535,0.839257,1.000000
1.912566,0.307700,0.839027,1.000000
1.900968,0.371002,0.843497,1.000000
1.891782,0.395897,0.859052,1.000000
1.883597,0.425391,0.881780,1.000000
1.877433,0.450235,0.908819,1.000000
1.879315,0.456241,0.934756,1.000000
1.876906,0.469235,0.975933,1.000000
1.878649,0.462857,1.011671,1.000000
1.874763,0.452824,1.072544,1.000000
1.876213,0.434030,1.108008,1.000000
1.873085,0.417840,1.148275,1.000000
1.871055,0.396034,1.208049,1.000000
1.869858,0.377753,1.249485,1.000000
1.875164,0.360710,1.267028,1.000000
1.881174,0.334018,1.295217,1.000000
1.885765,0.298975,1.330907,1.000000
1.892555,0.262061,1.363304,1.000000
1.899607,0.221276,1.392809,1.000000
1.905732,0.162557,1.433068,1.000000
1.914098,0.120518,1.452762,1.000000
1.921406,0.077622,1.465950,1.000000
1.927769,0.017744,1.465836,1.000000
1.929075,-0.054795,1.461230,1.000000
1.935418,-0.109864,1.441201,1.000000
1.927823,-0.175857,1.408761,1.000000
1.899190,-0.278173,1.353432,1.000000
1.877689,-0.314950,1.312485,1.000000
1.849590,-0.342217,1.263703,1.000000
1.805204,-0.420276,1.185236,1.000000
1.762985,-0.467371,1.108948,1.000000
1.727484,-0.474772,1.045781,1.000000
1.671354,-0.506741,0.944429,1.000000
1.634703,-0.480138,0.882756,1.000000
1.602635,-0.453779,0.831106,1.000000
1.582726,-0.438913,0.773877,1.000000
1.567424,-0.415225,0.723813,1.000000
1.556651,-0.372393,0.689871,1.000000
1.549749,-0.323228,0.618050,1.000000
1.540092,-0.280518,0.562407,1.000000
1.546734,-0.257224,0.549973,1.000000
1.552934,-0.196676,0.502342,1.000000
1.583122,-0.101072,0.401700,1.000000
1.620435,-0.055127,0.362388,1.000000
1.644990,0.053673,0.302844,1.000000
1.682147,0.084266,0.317623,1.000000
1.714803,0.085494,0.349649,1.000000
1.723454,0.131289,0.330323,1.000000
