0.468919,0.006331,2.037728,1.000000
0.469056,0.007257,2.036592,1.000000
0.469619,0.008816,2.033025,1.000000
0.467445,0.011764,2.028865,1.000000
0.459055,0.015010,2.025250,1.000000
0.443528,0.018496,2.021163,1.000000
0.422184,0.020655,2.020099,1.000000
0.380135,0.024295,2.021683,1.000000
0.327237,0.029379,2.023122,1.000000
0.284558,0.035330,2.023717,1.000000
0.221857,0.040960,2.023435,1.000000
0.140658,0.047058,2.022493,1.000000
0.046739,0.052969,2.016881,1.000000
-0.038274,0.058476,2.011091,1.000000
-0.112537,0.063491,2.005571,1.000000
-0.172447,0.066252,2.001525,1.000000
-0.220935,0.067954,1.999050,1.000000
-0.254926,0.068158,1.997011,1.000000
-0.275745,0.067169,1.998166,1.000000
-0.285739,0.064862,1.999601,1.000000
-0.280284,0.061500,2.003885,1.000000
-0.270599,0.058042,2.009308,1.000000
-0.230359,0.053886,2.014129,1.000000
-0.185210,0.048596,2.021041,1.000000
-0.138051,0.043481,2.025148,1.000000
-0.098126,0.037273,2.030655,1.000000
-0.052392,0.031025,2.032815,1.000000
-0.001336,0.024922,2.034170,1.000000
0.039259,0.018233,2.036273,1.000000
0.070736,0.010845,2.037690,1.000000
0.092748,0.001775,2.036360,1.000000
0.105224,-0.016203,2.037284,1.000000
0.101462,-0.043801,2.040324,1.000000
0.085708,-0.072906,2.042261,1.000000
0.061474,-0.101824,2.043166,1.000000
0.037881,-0.125814,2.041516,1.000000
0.006001,-0.148273,2.039393,1.000000
-0.027550,-0.169205,2.042161,1.000000
-0.053505,-0.186387,2.049576,1.000000
-0.075650,-0.200624,2.058790,1.000000
-0.092084,-0.212613,2.068899,1.000000
-0.105469,-0.222387,2.077784,1.000000
-0.116735,-0.229478,2.086181,1.000000
-0.124914,-0.234047,2.094582,1.000000
-0.128419,-0.237737,2.103939,1.000000
-0.117399,-0.238308,2.116231,1.000000
-0.097444,-0.235218,2.132027,1.000000
-0.076282,-0.226066,2.144486,1.000000
-0.047440,-0.207844,2.158614,1.000000
-0.016286,-0.186737,2.174679,1.000000
0.008154,-0.160893,2.184594,1.000000
0.027481,-0.139845,2.194417,1.000000
0.042388,-0.119547,2.206716,1.000000
0.050498,-0.100978,2.216917,1.000000
0.048780,-0.084828,2.223132,1.000000
0.044146,-0.071181,2.225430,1.000000
0.036019,-0.060160,2.227332,1.000000
0.015730,-0.050574,2.226506,1.000000
-0.015891,-0.041128,2.223663,1.000000
-0.041334,-0.032861,2.221893,1.000000
-0.067462,-0.026401,2.219261,1.000000
-0.089078,-0.020852,2.219817,1.000000
-0.106619,-0.016294,2.223723,1.000000
-0.120199,-0.012581,2.226210,1.000000
-0.126195,-0.009424,2.229047,1.000000
-0.127485,-0.007140,2.231724,1.000000
-0.110725,-0.004637,2.235535,1.000000
-0.074954,-0.002013,2.242704,1.000000
-0.044773,0.000347,2.247172,1.000000
-0.023079,0.003982,2.246572,1.000000
-0.016958,0.006590,2.241418,1.000000
-0.016562,0.008888,2.237705,1.000000
-0.022853,0.010387,2.236045,1.000000
-0.034380,0.011951,2.232597,1.000000
-0.049341,0.015412,2.224699,1.000000
-0.058935,0.017546,2.218393,1.000000
-0.063680,0.020078,2.213119,1.000000
-0.056625,0.023214,2.209634,1.000000
-0.049064,0.025348,2.206428,1.000000
-0.052785,0.027045,2.201053,1.000000
-0.059602,0.029102,2.195909,1.000000
-0.069934,0.030601,2.191455,1.000000
-0.078404,0.029818,2.190134,1.000000
-0.081377,0.026291,2.189853,1.000000
-0.085380,0.022906,2.190013,1.000000
-0.088833,0.020047,2.191010,1.000000
-0.094569,0.020154,2.191235,1.000000
-0.097425,0.021140,2.191784,1.000000
-0.085336,0.024434,2.190375,1.000000
-0.070573,0.027211,2.189156,1.000000
-0.056083,0.030568,2.187260,1.000000
-0.053322,0.033866,2.186632,1.000000
-0.050931,0.034993,2.187457,1.000000
-0.045631,0.034105,2.189009,1.000000
-0.042497,0.032229,2.191327,1.000000
-0.039244,0.029969,2.193229,1.000000
-0.037044,0.025833,2.194935,1.000000
-0.034491,0.022832,2.194439,1.000000
-0.029698,0.019807,2.192149,1.000000
-0.012840,0.017967,2.190375,1.000000
0.002570,0.019197,2.186510,1.000000
0.022231,0.026462,2.181543,1.000000
0.051513,0.042283,2.172227,1.000000
0.074454,0.064093,2.159073,1.000000
0.095111,0.084353,2.146510,1.000000
