0.108437,-1.312312,-1.432546,-0.286965,1.557277,0.000084
0.108437,-1.312301,-1.432606,-0.286977,1.557301,0.000120
0.101818,-1.313140,-1.430323,-0.287085,1.551451,0.000120
0.099169,-1.313572,-1.429459,-0.287241,1.549053,0.000108
0.091209,-1.314735,-1.426731,-0.287444,1.542374,0.000120
0.084303,-1.315718,-1.424449,-0.287792,1.537063,0.000132
0.076619,-1.316714,-1.421927,-0.287984,1.531140,0.000144
0.037464,-1.322110,-1.409097,-0.290478,1.503719,0.000108
0.030451,-1.322769,-1.407259,-0.291185,1.499990,0.000108
-0.002313,-1.326559,-1.398178,-0.294363,1.481838,0.000108
-0.034886,-1.329772,-1.390887,-0.297384,1.466131,0.000108
-0.042811,-1.330217,-1.389265,-0.298079,1.463133,0.000096
-0.101746,-1.335001,-1.377361,-0.305837,1.449836,0.000048
-0.119896,-1.336548,-1.374058,-0.309194,1.450112,0.000024
-0.131512,-1.337447,-1.372088,-0.311268,1.450484,0.000024
-0.145503,-1.338599,-1.369156,-0.314745,1.456191,0.000048
-0.165811,-1.340854,-1.363715,-0.323354,1.478408,0.000024
-0.175485,-1.342604,-1.359944,-0.331351,1.504822,0.000012
-0.176528,-1.343204,-1.358647,-0.334540,1.517484,-0.000024
-0.175833,-1.343851,-1.357241,-0.338520,1.532914,-0.000024
-0.174599,-1.344295,-1.356268,-0.341470,1.544964,0.000000
-0.166147,-1.345123,-1.354550,-0.347560,1.571317,-0.000024
-0.151341,-1.345962,-1.352941,-0.354178,1.601244,-0.000012
-0.143141,-1.346238,-1.352388,-0.357212,1.613497,-0.000012
-0.137231,-1.346466,-1.351956,-0.359094,1.621530,-0.000036
-0.123984,-1.346873,-1.351211,-0.363686,1.636061,-0.000024
-0.114537,-1.347209,-1.350730,-0.366683,1.643710,-0.000012
-0.103029,-1.347521,-1.350034,-0.370387,1.649848,-0.000024
-0.099276,-1.347653,-1.349878,-0.371754,1.650544,-0.000036
-0.096567,-1.347785,-1.349577,-0.373721,1.647031,-0.000012
-0.097190,-1.347953,-1.349313,-0.375232,1.640233,0.000000
-0.100223,-1.348049,-1.349157,-0.375220,1.633927,-0.000036
-0.109202,-1.348084,-1.348857,-0.373553,1.621338,0.000012
-0.118913,-1.348060,-1.348556,-0.369093,1.611495,0.000024
-0.124727,-1.347844,-1.348352,-0.364969,1.606867,0.000000
-0.134426,-1.347545,-1.347872,-0.354562,1.600680,0.000048
-0.140336,-1.347138,-1.347535,-0.345007,1.598318,0.000072
-0.147745,-1.346418,-1.346670,-0.325704,1.598090,0.000024
-0.149891,-1.346022,-1.346202,-0.315440,1.599601,0.000024
-0.150502,-1.345638,-1.345770,-0.305741,1.602023,0.000024
-0.149794,-1.345183,-1.345349,-0.296125,1.605176,0.000024
-0.148668,-1.344883,-1.344977,-0.288884,1.608089,0.000012
-0.143777,-1.344019,-1.344148,-0.271161,1.615523,0.000024
-0.141283,-1.343576,-1.343752,-0.263176,1.619048,0.000048
-0.132999,-1.342640,-1.342683,-0.243560,1.628172,0.000000
-0.126849,-1.342005,-1.342034,-0.230946,1.633951,0.000000
-0.121430,-1.341405,-1.341445,-0.221042,1.638303,0.000000
-0.104683,-1.339642,-1.339668,-0.190549,1.649021,-0.000024
-0.092443,-1.338251,-1.338226,-0.168581,1.654369,0.000000
-0.079123,-1.336632,-1.336629,-0.144742,1.657761,0.000000
-0.075719,-1.336165,-1.336209,-0.138626,1.658205,-0.000012
-0.069928,-1.335217,-1.335320,-0.126466,1.657665,0.000012
-0.062532,-1.333790,-1.333830,-0.107136,1.652402,-0.000012
-0.059738,-1.333022,-1.333062,-0.098094,1.648554,-0.000024
-0.058300,-1.332267,-1.332269,-0.088716,1.643638,-0.000024
-0.057628,-1.331643,-1.331620,-0.080909,1.639023,0.000000
-0.057473,-1.330912,-1.330960,-0.073785,1.634262,-0.000012
-0.057988,-1.330133,-1.330191,-0.065858,1.629155,-0.000012
-0.058072,-1.329772,-1.329722,-0.061517,1.627141,0.000012
-0.056514,-1.329365,-1.329386,-0.058171,1.626961,0.000012
-0.053552,-1.329173,-1.329158,-0.055929,1.628627,0.000036
-0.050675,-1.328994,-1.328965,-0.054442,1.630546,-0.000024
-0.038866,-1.328585,-1.328641,-0.051468,1.638447,-0.000024
-0.025991,-1.328453,-1.328449,-0.049777,1.646564,-0.000036
-0.016748,-1.328346,-1.328328,-0.048877,1.651767,0.000012
0.000324,-1.328202,-1.328196,-0.047654,1.660939,-0.000012
0.018858,-1.328070,-1.328052,-0.046623,1.668995,-0.000036
0.045376,-1.327986,-1.327920,-0.045699,1.678935,0.000000
0.053217,-1.327878,-1.327848,-0.045363,1.680397,-0.000060
0.073010,-1.327842,-1.327824,-0.044992,1.683622,-0.000048
0.083284,-1.327806,-1.327836,-0.044932,1.683550,-0.000024
0.092815,-1.327758,-1.327836,-0.045135,1.683682,-0.000024
0.108257,-1.327746,-1.327824,-0.045579,1.683490,-0.000012
0.115018,-1.327806,-1.327836,-0.045819,1.682903,0.000000
0.123866,-1.327890,-1.327860,-0.046179,1.683598,0.000024
0.128290,-1.327890,-1.327824,-0.046490,1.684330,-0.000012
0.137449,-1.327866,-1.327848,-0.047042,1.686212,0.000000
0.151895,-1.327974,-1.327920,-0.048049,1.689425,0.000000
0.162002,-1.328070,-1.328077,-0.049105,1.691091,0.000024
0.172120,-1.328154,-1.328137,-0.049969,1.692590,0.000000
0.182334,-1.328225,-1.328208,-0.051204,1.694232,0.000000
0.191206,-1.328309,-1.328281,-0.052307,1.695803,0.000048
0.212822,-1.328597,-1.328485,-0.054742,1.699975,0.000036
0.221166,-1.328549,-1.328581,-0.055785,1.700923,0.000060
0.228898,-1.328574,-1.328616,-0.056408,1.702949,0.000072
0.240072,-1.328706,-1.328701,-0.057499,1.705790,0.000048
0.247697,-1.328694,-1.328761,-0.058003,1.707888,0.000036
0.267071,-1.328934,-1.328882,-0.059119,1.712588,0.000060
0.279683,-1.329041,-1.328977,-0.059994,1.715525,0.000024
0.286756,-1.329089,-1.329013,-0.060233,1.717180,0.000012
0.290592,-1.329029,-1.329049,-0.060486,1.718187,0.000048
0.302821,-1.329089,-1.329109,-0.061793,1.720201,0.000048
0.323334,-1.329341,-1.329302,-0.063904,1.722718,0.000048
0.330395,-1.329449,-1.329398,-0.064851,1.723294,0.000048
0.339542,-1.329437,-1.329530,-0.065727,1.724313,0.000036
0.346028,-1.329545,-1.329590,-0.066554,1.724996,0.000048
0.352994,-1.329676,-1.329626,-0.067310,1.725764,0.000036
0.366085,-1.329713,-1.329722,-0.068389,1.726974,0.000060
0.390411,-1.329880,-1.329854,-0.070140,1.727766,0.000000
0.401176,-1.329977,-1.329986,-0.070991,1.727346,0.000000
0.412710,-1.330085,-1.330035,-0.071651,1.727418,-0.000012
0.429446,-1.330133,-1.330095,-0.072646,1.726183,0.000000
0.458315,-1.330361,-1.330346,-0.075512,1.718211,-0.000024
0.467414,-1.330492,-1.330479,-0.077179,1.714182,-0.000024
0.477196,-1.330756,-1.330791,-0.081077,1.708416,-0.000024
0.488274,-1.331392,-1.331320,-0.089615,1.696355,-0.000024
0.494005,-1.332087,-1.332076,-0.099065,1.684521,-0.000012
0.496474,-1.333022,-1.333025,-0.112616,1.668995,0.000000
0.496702,-1.333382,-1.333433,-0.117544,1.663420,0.000036
0.495407,-1.333802,-1.333830,-0.123529,1.657438,0.000000
0.492015,-1.334534,-1.334527,-0.133674,1.648014,-0.000048
0.488322,-1.335133,-1.335200,-0.143255,1.639622,-0.000012
0.479091,-1.336512,-1.336509,-0.163173,1.624899,-0.000024
0.477053,-1.336824,-1.336833,-0.167262,1.622213,-0.000012
0.474295,-1.337196,-1.337254,-0.172622,1.619731,0.000000
0.468265,-1.338191,-1.338250,-0.188774,1.614240,-0.000012
0.465531,-1.338743,-1.338743,-0.196556,1.612346,-0.000012
0.461287,-1.339750,-1.339740,-0.212480,1.610955,0.000000
0.460137,-1.340170,-1.340172,-0.219315,1.611123,0.000012
0.459310,-1.340758,-1.340689,-0.228224,1.611866,0.000036
0.459082,-1.341309,-1.341241,-0.237109,1.613989,0.000024
0.460280,-1.341801,-1.341770,-0.246462,1.617094,0.000024
0.463745,-1.342484,-1.342454,-0.258368,1.622381,0.000048
0.466502,-1.342928,-1.342862,-0.265167,1.625750,0.000024
0.469715,-1.343180,-1.343175,-0.270982,1.629035,0.000060
0.473264,-1.343504,-1.343499,-0.276713,1.632404,0.000060
0.478263,-1.343924,-1.343872,-0.283440,1.636157,0.000060
0.485840,-1.344355,-1.344413,-0.293236,1.640929,0.000048
0.489545,-1.344642,-1.344641,-0.297972,1.642559,0.000048
0.493825,-1.344967,-1.344965,-0.303942,1.644142,-0.000012
0.497457,-1.345218,-1.345181,-0.309458,1.644909,0.000000
0.499675,-1.345374,-1.345385,-0.313282,1.644993,-0.000012
0.502564,-1.345818,-1.345745,-0.321400,1.643722,0.000024
0.504207,-1.346202,-1.346214,-0.331662,1.640437,-0.000012
0.504615,-1.346502,-1.346502,-0.338005,1.637716,0.000012
0.503260,-1.346861,-1.346887,-0.348663,1.632824,-0.000012
0.502421,-1.346981,-1.347019,-0.352176,1.631170,0.000012
0.498500,-1.347485,-1.347487,-0.364189,1.625534,0.000012
0.495383,-1.347761,-1.347776,-0.372090,1.621902,0.000012
0.492350,-1.348036,-1.348004,-0.379572,1.619072,0.000012
0.487495,-1.348385,-1.348340,-0.391344,1.615259,0.000000
0.483047,-1.348780,-1.348724,-0.402578,1.612550,0.000012
0.478875,-1.349056,-1.349085,-0.413727,1.610607,0.000024
0.476501,-1.349260,-1.349265,-0.420441,1.609828,-0.000012
0.474859,-1.349380,-1.349409,-0.426483,1.609660,0.000000
0.472653,-1.349644,-1.349674,-0.437644,1.610068,-0.000012
0.471958,-1.349823,-1.349842,-0.443866,1.610931,0.000000
0.470710,-1.350195,-1.350202,-0.462436,1.613917,0.000012
0.470567,-1.350423,-1.350442,-0.469976,1.615595,-0.000024
0.470722,-1.350531,-1.350599,-0.478535,1.617357,-0.000024
0.471334,-1.350843,-1.350790,-0.489156,1.619803,0.000000
0.472233,-1.350975,-1.350983,-0.501371,1.622117,0.000000
0.473708,-1.351227,-1.351271,-0.515924,1.624743,0.000000
0.474487,-1.351406,-1.351355,-0.523859,1.625702,0.000000
0.474763,-1.351490,-1.351511,-0.534384,1.626086,-0.000024
0.474583,-1.351527,-1.351595,-0.538963,1.625834,0.000000
0.470710,-1.351742,-1.351728,-0.552040,1.621926,-0.000012
0.465699,-1.351850,-1.351859,-0.561462,1.617393,-0.000012
0.461311,-1.351898,-1.351908,-0.567827,1.613905,-0.000012
0.453879,-1.351886,-1.351919,-0.575271,1.608113,-0.000012
0.444288,-1.352006,-1.352004,-0.582115,1.601376,0.000000
0.436627,-1.352018,-1.352040,-0.586190,1.596088,0.000000
0.419064,-1.352054,-1.352100,-0.593011,1.584926,-0.000036
0.411451,-1.352042,-1.352112,-0.595636,1.580849,-0.000024
0.403238,-1.352126,-1.352136,-0.597793,1.576077,-0.000048
0.396297,-1.352078,-1.352088,-0.599148,1.572145,-0.000024
0.389200,-1.352186,-1.352100,-0.600262,1.568476,0.000048
0.367500,-1.352126,-1.352088,-0.602384,1.558465,0.000036
0.359228,-1.352078,-1.352112,-0.602947,1.555743,0.000012
0.337684,-1.352210,-1.352124,-0.604433,1.547494,0.000048
0.315721,-1.352174,-1.352160,-0.605788,1.541355,0.000048
0.302053,-1.352222,-1.352208,-0.606399,1.538322,0.000060
0.278916,-1.352222,-1.352208,-0.607238,1.534137,0.000036
0.272753,-1.352234,-1.352232,-0.607621,1.533670,0.000036
0.256904,-1.352174,-1.352172,-0.608017,1.533094,0.000036
0.247913,-1.352174,-1.352208,-0.608197,1.533754,0.000000
0.239701,-1.352198,-1.352232,-0.608844,1.534221,0.000000
0.214500,-1.352186,-1.352220,-0.609887,1.537662,0.000012
0.206516,-1.352234,-1.352220,-0.610318,1.539521,0.000000
0.200474,-1.352258,-1.352220,-0.610510,1.540408,-0.000060
0.189132,-1.352186,-1.352208,-0.611158,1.542530,-0.000012
0.174434,-1.352174,-1.352196,-0.612404,1.546607,-0.000036
0.161510,-1.352174,-1.352196,-0.613735,1.549364,-0.000012
0.151416,-1.352174,-1.352220,-0.614765,1.551283,-0.000024
0.143275,-1.352234,-1.352232,-0.615808,1.551955,-0.000036
0.130939,-1.352210,-1.352208,-0.617222,1.552350,-0.000036
