0.335028,-0.076510,0.753985,-1.160903,1.066419,-1.176634
0.335036,-0.076507,0.753963,-1.160937,1.066459,-1.176566
0.334554,-0.079205,0.754665,-1.154355,1.074523,-1.186288
0.334441,-0.080281,0.754886,-1.151887,1.077962,-1.190123
0.333929,-0.083482,0.755667,-1.144235,1.087536,-1.201444
0.333476,-0.086215,0.756303,-1.137956,1.095623,-1.210828
0.332862,-0.089261,0.757049,-1.130690,1.104414,-1.221379
0.329643,-0.104466,0.760610,-1.095686,1.148111,-1.272397
0.328930,-0.107082,0.761131,-1.090204,1.155305,-1.280533
0.325638,-0.119294,0.763542,-1.063761,1.189364,-1.318908
0.321981,-0.131141,0.765377,-1.038742,1.222020,-1.354911
0.320841,-0.133931,0.765872,-1.032841,1.229149,-1.363195
0.313055,-0.153757,0.768824,-0.996252,1.278502,-1.416845
0.310736,-0.159452,0.769492,-0.988310,1.291550,-1.429814
0.309169,-0.163060,0.769893,-0.983254,1.299748,-1.437959
0.307337,-0.166965,0.770531,-0.980635,1.306214,-1.444034
0.305328,-0.171559,0.771541,-0.987417,1.307943,-1.442259
0.305193,-0.172566,0.772041,-1.002513,1.300118,-1.429178
0.305640,-0.171935,0.772184,-1.011283,1.293656,-1.420311
0.306504,-0.170560,0.772301,-1.022975,1.284610,-1.407836
0.307256,-0.169265,0.772368,-1.032285,1.276992,-1.397551
0.309778,-0.164638,0.772406,-1.055219,1.256246,-1.370668
0.313321,-0.157705,0.772349,-1.083115,1.228900,-1.335954
0.315055,-0.154172,0.772276,-1.095586,1.216443,-1.319864
0.316249,-0.151677,0.772249,-1.103861,1.207764,-1.308969
0.318848,-0.146341,0.772097,-1.120624,1.191209,-1.286601
0.320645,-0.142736,0.771969,-1.130888,1.181205,-1.272598
0.322677,-0.138568,0.771888,-1.141561,1.171182,-1.257846
0.323380,-0.137316,0.771808,-1.144541,1.169069,-1.253825
0.323952,-0.136748,0.771744,-1.145201,1.171175,-1.253301
0.324047,-0.137528,0.771684,-1.142424,1.177754,-1.257832
0.323634,-0.139033,0.771718,-1.137790,1.184483,-1.264636
0.322097,-0.142948,0.771955,-1.125773,1.198599,-1.281221
0.320093,-0.146818,0.772422,-1.112758,1.208894,-1.297863
0.318587,-0.148984,0.772888,-1.104446,1.212756,-1.307793
0.315697,-0.152398,0.773961,-1.088792,1.215177,-1.325002
0.313434,-0.154274,0.774935,-1.077608,1.212785,-1.336233
0.309583,-0.156226,0.776917,-1.059709,1.201269,-1.352414
0.307804,-0.156555,0.777961,-1.051945,1.192671,-1.358500
0.306343,-0.156342,0.778935,-1.045850,1.182842,-1.362475
0.305049,-0.155658,0.779909,-1.040810,1.171604,-1.364910
0.304181,-0.154921,0.780645,-1.037599,1.162334,-1.365927
0.302291,-0.152444,0.782422,-1.030804,1.138001,-1.366479
0.301426,-0.151226,0.783235,-1.027893,1.126673,-1.366378
0.299659,-0.147578,0.785185,-1.021996,1.097144,-1.364089
0.298590,-0.145011,0.786405,-1.018414,1.077748,-1.361919
0.297718,-0.142836,0.787410,-1.015567,1.062162,-1.359896
