2.134382,0.119480,0.926970,1.000000
2.133423,0.109984,0.932225,1.000000
2.131147,0.083919,0.941649,1.000000
2.128284,0.037227,0.952607,1.000000
2.125549,-0.104402,0.967123,1.000000
2.116674,-0.209737,0.983584,1.000000
2.100212,-0.304543,1.000737,1.000000
2.080071,-0.387188,1.017741,1.000000
2.079853,-0.343201,1.020623,1.000000
2.066265,-0.343671,1.031638,1.000000
2.062211,-0.307284,1.038948,1.000000
2.061186,-0.250121,1.047776,1.000000
2.062117,-0.176506,1.045594,1.000000
2.059342,-0.063940,1.048503,1.000000
2.058454,0.071298,1.053610,1.000000
2.066042,0.103607,1.056047,1.000000
2.068879,0.162432,1.062999,1.000000
2.077040,0.164603,1.070085,1.000000
2.081818,0.185802,1.081366,1.000000
2.078024,0.248155,1.106045,1.000000
2.084769,0.238151,1.129437,1.000000
2.088828,0.219119,1.152695,1.000000
2.093898,0.174602,1.174877,1.000000
2.098235,0.123400,1.198163,1.000000
2.097943,0.047212,1.234386,1.000000
2.095817,-0.005649,1.262215,1.000000
2.091368,-0.072307,1.303490,1.000000
2.089973,-0.096744,1.332363,1.000000
2.080441,-0.141584,1.371952,1.000000
2.063193,-0.188717,1.422600,1.000000
2.053848,-0.185632,1.454745,1.000000
2.049811,-0.164624,1.483209,1.000000
2.044294,-0.126773,1.506001,1.000000
2.043627,-0.068869,1.523522,1.000000
2.041653,0.008592,1.547988,1.000000
2.041383,0.077100,1.563255,1.000000
2.039522,0.153397,1.581920,1.000000
2.030034,0.240745,1.604027,1.000000
2.035900,0.248235,1.608273,1.000000
2.032541,0.298258,1.602934,1.000000
2.035444,0.337271,1.587469,1.000000
2.029950,0.389887,1.560620,1.000000
2.028208,0.436532,1.525530,1.000000
2.027640,0.463599,1.483767,1.000000
2.029739,0.513418,1.421750,1.000000
2.032981,0.499657,1.386289,1.000000
2.042104,0.513617,1.330632,1.000000
2.051619,0.519627,1.281507,1.000000
2.055306,0.523688,1.232045,1.000000
2.060090,0.528898,1.174734,1.000000
2.057575,0.526995,1.147300,1.000000
2.061800,0.522677,1.101453,1.000000
2.056263,0.514387,1.091894,1.000000
2.055497,0.502954,1.070560,1.000000
2.056700,0.490712,1.046355,1.000000
2.047278,0.487267,1.049258,1.000000
2.042586,0.480870,1.043009,1.000000
2.034593,0.479594,1.043626,1.000000
2.026659,0.479683,1.042137,1.000000
2.019537,0.486071,1.034645,1.000000
2.010270,0.494744,1.031101,1.000000
2.001828,0.505610,1.025338,1.000000
1.994918,0.517811,1.017648,1.000000
1.990712,0.527099,1.006506,1.000000
1.988867,0.539188,0.983194,1.000000
1.986420,0.551129,0.955345,1.000000
1.983449,0.568784,0.916143,1.000000
1.981305,0.569872,0.885802,1.000000
1.976251,0.580020,0.841103,1.000000
1.966314,0.598331,0.777909,1.000000
1.959016,0.615639,0.729775,1.000000
1.948570,0.652417,0.658989,1.000000
1.933644,0.692982,0.606687,1.000000
1.922017,0.723697,0.579828,1.000000
1.892003,0.790940,0.518120,1.000000
1.875371,0.833103,0.497741,1.000000
1.852605,0.889496,0.475827,1.000000
1.843208,0.922926,0.472069,1.000000
1.834395,0.951877,0.474463,1.000000
1.800049,1.028551,0.467154,1.000000
1.789814,1.066206,0.483130,1.000000
1.766805,1.119245,0.504589,1.000000
1.759126,1.141165,0.539741,1.000000
1.752997,1.162537,0.583622,1.000000
1.756356,1.165334,0.640588,1.000000
1.766760,1.153182,0.685362,1.000000
1.775864,1.147485,0.750483,1.000000
1.789536,1.136551,0.784494,1.000000
1.804052,1.115752,0.849736,1.000000
1.824597,1.084737,0.940148,1.000000
1.840919,1.063654,1.009399,1.000000
1.851857,1.054812,1.070839,1.000000
1.860611,1.042084,1.140241,1.000000
1.862296,1.031211,1.209601,1.000000
1.857194,1.033788,1.242113,1.000000
1.848848,1.027178,1.286786,1.000000
1.838474,1.023129,1.324035,1.000000
1.829006,1.019780,1.358042,1.000000
1.817006,1.010535,1.400940,1.000000
1.806112,0.993486,1.451471,1.000000
1.807949,0.977665,1.480621,1.000000
1.813294,0.957369,1.490230,1.000000
1.823563,0.933640,1.501103,1.000000
1.838405,0.899632,1.507897,1.000000
1.858083,0.845844,1.512938,1.000000
1.878132,0.789829,1.512852,1.000000
1.897088,0.744125,1.508053,1.000000
1.911340,0.703966,1.499988,1.000000
1.935171,0.640807,1.495788,1.000000
1.959174,0.577509,1.496283,1.000000
1.975015,0.534168,1.499874,1.000000
1.983641,0.499921,1.504200,1.000000
1.990918,0.440393,1.507360,1.000000
1.993334,0.378294,1.512028,1.000000
1.990261,0.336093,1.519905,1.000000
1.988498,0.325656,1.530788,1.000000
1.995752,0.311153,1.544870,1.000000
2.000111,0.295749,1.558000,1.000000
