0.039801,-1.351982,-1.351980,-0.562062,1.626158,-0.000012
0.039825,-1.351970,-1.352028,-0.562085,1.626181,-0.000036
0.039298,-1.351970,-1.351991,-0.559208,1.625582,-0.000024
0.032369,-1.351490,-1.351439,-0.530584,1.619707,0.000000
0.018762,-1.350567,-1.350562,-0.486638,1.610200,0.000024
0.014650,-1.350279,-1.350322,-0.475610,1.608006,0.000000
0.006689,-1.349883,-1.349866,-0.456213,1.603330,0.000000
-0.000252,-1.349536,-1.349505,-0.442044,1.599733,0.000024
-0.009986,-1.349056,-1.349037,-0.424037,1.596939,-0.000012
-0.021387,-1.348576,-1.348568,-0.406990,1.595909,0.000024
-0.028209,-1.348349,-1.348316,-0.397723,1.597167,-0.000012
-0.031554,-1.348169,-1.348172,-0.393574,1.598930,0.000036
-0.033652,-1.348109,-1.348136,-0.391860,1.602443,0.000036
-0.033592,-1.348181,-1.348111,-0.393131,1.613137,0.000012
-0.030295,-1.348289,-1.348280,-0.396260,1.621830,0.000012
-0.025224,-1.348409,-1.348436,-0.400719,1.630234,-0.000012
-0.017491,-1.348648,-1.348640,-0.407002,1.639286,0.000036
-0.012780,-1.348780,-1.348785,-0.410862,1.643686,0.000000
-0.005550,-1.348924,-1.348941,-0.416569,1.649129,0.000024
0.005227,-1.349152,-1.349181,-0.425763,1.653530,-0.000012
0.009735,-1.349344,-1.349313,-0.429851,1.654201,0.000012
0.012864,-1.349392,-1.349373,-0.433604,1.652906,0.000000
0.014146,-1.349500,-1.349541,-0.436553,1.648973,0.000024
0.013727,-1.349584,-1.349577,-0.437488,1.645892,0.000000
0.009842,-1.349596,-1.349541,-0.435594,1.638027,0.000012
0.007193,-1.349476,-1.349493,-0.432777,1.634071,0.000000
0.003740,-1.349248,-1.349265,-0.427070,1.629994,0.000000
0.000228,-1.349068,-1.349013,-0.417648,1.626601,0.000000
-0.002745,-1.348553,-1.348544,-0.402230,1.624563,-0.000012
-0.004160,-1.347737,-1.347655,-0.377449,1.625174,-0.000012
-0.003992,-1.347269,-1.347271,-0.366023,1.626374,-0.000024
-0.001247,-1.346562,-1.346598,-0.348136,1.630366,0.000012
0.003381,-1.345926,-1.345866,-0.330692,1.635881,0.000000
0.008884,-1.345146,-1.345133,-0.313043,1.641420,-0.000012
0.026794,-1.343612,-1.343704,-0.280778,1.657042,0.000000
0.043302,-1.342772,-1.342767,-0.263320,1.670602,-0.000012
0.067004,-1.341849,-1.341806,-0.244243,1.687830,-0.000024
0.101027,-1.340901,-1.340881,-0.226066,1.708607,-0.000036
0.117859,-1.340517,-1.340496,-0.220322,1.717599,-0.000012
0.152974,-1.340134,-1.340088,-0.212648,1.735870,-0.000024
0.165358,-1.340014,-1.340040,-0.212060,1.741253,-0.000024
0.176928,-1.340074,-1.340004,-0.212432,1.746529,0.000000
0.188413,-1.340170,-1.340088,-0.214974,1.750796,-0.000012
0.213133,-1.340589,-1.340593,-0.224411,1.757546,-0.000024
0.239233,-1.341225,-1.341265,-0.237733,1.760962,-0.000048
0.249195,-1.341501,-1.341505,-0.244556,1.761634,-0.000060
0.260477,-1.341933,-1.341974,-0.253703,1.761754,-0.000024
0.287451,-1.343168,-1.343187,-0.281905,1.753745,-0.000012
0.295759,-1.343672,-1.343595,-0.291737,1.749801,-0.000024
0.311345,-1.344559,-1.344569,-0.314745,1.741793,-0.000036
0.317519,-1.345087,-1.345025,-0.325716,1.736494,-0.000012
0.327062,-1.345782,-1.345890,-0.348016,1.725800,0.000012
0.331822,-1.346322,-1.346334,-0.360964,1.719649,0.000012
0.337253,-1.346897,-1.346911,-0.378468,1.711701,0.000012
0.343439,-1.347737,-1.347679,-0.401931,1.702121,-0.000012
0.346568,-1.348084,-1.348016,-0.413679,1.697590,0.000000
0.349757,-1.348313,-1.348340,-0.424949,1.695348,-0.000012
0.353341,-1.348708,-1.348688,-0.437560,1.692086,0.000000
0.366649,-1.349524,-1.349481,-0.469580,1.688586,-0.000012
0.389632,-1.350292,-1.350238,-0.505891,1.695108,0.000012
0.414784,-1.350783,-1.350718,-0.537045,1.703572,0.000036
0.437562,-1.351071,-1.351067,-0.559509,1.711940,0.000012
0.451169,-1.351262,-1.351283,-0.569253,1.717467,-0.000024
0.476153,-1.351394,-1.351391,-0.582942,1.728269,-0.000024
0.503739,-1.351706,-1.351643,-0.592004,1.738532,-0.000024
0.515464,-1.351670,-1.351667,-0.594593,1.741997,0.000012
0.527429,-1.351742,-1.351667,-0.595504,1.746157,0.000012
0.558983,-1.351742,-1.351691,-0.592076,1.750581,0.000024
0.574424,-1.351706,-1.351799,-0.587797,1.750964,0.000024
0.595524,-1.351634,-1.351667,-0.576493,1.749957,0.000036
0.607693,-1.351622,-1.351571,-0.565825,1.746097,0.000072
0.623781,-1.351311,-1.351283,-0.542930,1.735163,0.000036
0.627773,-1.351106,-1.351079,-0.534408,1.730367,0.000060
0.634799,-1.350675,-1.350683,-0.509031,1.715837,-0.000012
0.636213,-1.350183,-1.350142,-0.487813,1.701774,0.000048
0.634151,-1.349488,-1.349541,-0.459498,1.683778,0.000036
0.632209,-1.349068,-1.349133,-0.446827,1.676213,0.000012
0.629620,-1.348840,-1.348785,-0.433268,1.668276,0.000012
0.625016,-1.348253,-1.348244,-0.415526,1.658841,0.000036
0.617607,-1.347413,-1.347475,-0.390637,1.647235,0.000012
0.613483,-1.347005,-1.346995,-0.377917,1.641600,0.000000
0.602849,-1.345710,-1.345686,-0.346385,1.630582,-0.000012
0.599864,-1.345327,-1.345301,-0.337010,1.628543,-0.000144
0.594230,-1.344343,-1.344364,-0.315752,1.626937,-0.000096
0.592036,-1.343312,-1.343343,-0.295022,1.630798,0.000072
0.594038,-1.342652,-1.342646,-0.281581,1.637572,0.000072
0.599157,-1.342017,-1.342058,-0.270154,1.645724,-0.000072
0.606853,-1.341561,-1.341530,-0.261462,1.654560,-0.000024
0.617763,-1.341033,-1.340989,-0.252013,1.664679,-0.000060
0.630435,-1.340278,-1.340329,-0.241522,1.673647,-0.000024
0.639139,-1.339990,-1.340004,-0.233655,1.678323,-0.000024
0.645277,-1.339558,-1.339487,-0.226521,1.680733,0.000000
0.654951,-1.338755,-1.338743,-0.212229,1.682112,-0.000060
0.659639,-1.338203,-1.338154,-0.203175,1.681152,-0.000060
0.666316,-1.336728,-1.336641,-0.179049,1.674379,-0.000036
0.667971,-1.335625,-1.335620,-0.164456,1.669091,0.000000
0.667599,-1.334222,-1.334203,-0.143015,1.660615,0.000012
0.666604,-1.333622,-1.333650,-0.135484,1.657342,-0.000012
0.662432,-1.332231,-1.332233,-0.116513,1.649033,0.000120
0.656666,-1.330780,-1.330827,-0.098693,1.641204,0.000048
0.650875,-1.329545,-1.329554,-0.084159,1.635210,-0.000084
0.642951,-1.328178,-1.328124,-0.067633,1.628819,-0.000048
