967.000000,314.000000
996.000000,309.000000
1000.000000,304.000000
1000.000000,304.000000
977.000000,362.000000
944.000000,413.000000
935.000000,436.000000
915.000000,464.000000
904.000000,488.000000
883.000000,513.000000
862.000000,544.000000
850.000000,555.000000
846.000000,561.000000
846.000000,565.000000
857.000000,564.000000
872.000000,560.000000
891.000000,553.000000
921.000000,543.000000
935.000000,535.000000
967.000000,521.000000
981.000000,513.000000
989.000000,507.000000
991.000000,481.000000
990.000000,444.000000
971.000000,407.000000
951.000000,370.000000
924.000000,343.000000
893.000000,319.000000
868.000000,303.000000
837.000000,304.000000
819.000000,311.000000
797.000000,307.000000
766.000000,334.000000
731.000000,371.000000
706.000000,413.000000
713.000000,447.000000
723.000000,483.000000
753.000000,525.000000
795.000000,562.000000
845.000000,604.000000
884.000000,634.000000
898.000000,646.000000
921.000000,676.000000
929.000000,685.000000
974.000000,690.000000
1002.000000,694.000000
1006.000000,702.000000
1007.000000,708.000000
1023.000000,693.000000
1025.000000,693.000000
1022.000000,697.000000
1009.000000,707.000000
978.000000,699.000000
958.000000,691.000000
921.000000,696.000000
896.000000,689.000000
866.000000,680.000000
835.000000,676.000000
807.000000,672.000000
805.000000,617.000000
791.000000,588.000000
812.000000,539.000000
835.000000,499.000000
846.000000,476.000000
895.000000,438.000000
924.000000,425.000000
932.000000,401.000000
951.000000,369.000000
994.000000,334.000000
1035.000000,305.000000
1062.000000,297.000000
1078.000000,274.000000
1095.000000,274.000000
1095.000000,261.000000
1073.000000,253.000000
1056.000000,254.000000
1028.000000,258.000000
1013.000000,266.000000
985.000000,284.000000
945.000000,364.000000
914.000000,400.000000
889.000000,430.000000
851.000000,472.000000
836.000000,475.000000
815.000000,478.000000
812.000000,472.000000
817.000000,471.000000
840.000000,451.000000
874.000000,431.000000
913.000000,413.000000
933.000000,407.000000
956.000000,402.000000
973.000000,392.000000
981.000000,380.000000
982.000000,382.000000
980.000000,389.000000
971.000000,395.000000
963.000000,422.000000
960.000000,414.000000
951.000000,425.000000
946.000000,436.000000
940.000000,456.000000
927.000000,473.000000
922.000000,488.000000
914.000000,523.000000
905.000000,558.000000
897.000000,568.000000
890.000000,592.000000
880.000000,607.000000
870.000000,622.000000
868.000000,626.000000
866.000000,632.000000
869.000000,643.000000
880.000000,648.000000
892.000000,651.000000
916.000000,648.000000
934.000000,645.000000
951.000000,643.000000
971.000000,628.000000
996.000000,578.000000
1004.000000,541.000000
1010.000000,513.000000
1011.000000,471.000000
996.000000,441.000000
970.000000,408.000000
936.000000,401.000000
914.000000,388.000000
901.000000,388.000000
889.000000,393.000000
898.000000,420.000000
922.000000,455.000000
942.000000,464.000000
960.000000,495.000000
967.000000,536.000000
967.000000,570.000000
964.000000,590.000000
967.000000,613.000000
952.000000,626.000000
938.000000,633.000000
916.000000,635.000000
911.000000,645.000000
905.000000,650.000000
903.000000,643.000000
904.000000,637.000000
921.000000,623.000000
938.000000,590.000000
953.000000,519.000000
960.000000,486.000000
961.000000,466.000000
959.000000,420.000000
951.000000,395.000000
947.000000,372.000000
944.000000,355.000000
930.000000,337.000000
902.000000,331.000000
891.000000,335.000000
887.000000,334.000000
888.000000,339.000000
897.000000,347.000000
927.000000,374.000000
959.000000,396.000000
991.000000,428.000000
1027.000000,466.000000
1052.000000,492.000000
1051.000000,529.000000
1036.000000,559.000000
1015.000000,590.000000
979.000000,619.000000
910.000000,647.000000
872.000000,665.000000
860.000000,682.000000
846.000000,691.000000
828.000000,692.000000
819.000000,686.000000
828.000000,675.000000
843.000000,670.000000
873.000000,654.000000
902.000000,658.000000
924.000000,670.000000
942.000000,669.000000
950.000000,668.000000
952.000000,640.000000
949.000000,640.000000
940.000000,641.000000
917.000000,623.000000
903.000000,620.000000
890.000000,616.000000
881.000000,608.000000
871.000000,600.000000
859.000000,578.000000
857.000000,566.000000
855.000000,557.000000
860.000000,536.000000
866.000000,524.000000
882.000000,507.000000
889.000000,496.000000
905.000000,477.000000
909.000000,466.000000
915.000000,459.000000
930.000000,449.000000
938.000000,444.000000
936.000000,440.000000
938.000000,437.000000
941.000000,438.000000
945.000000,437.000000
945.000000,431.000000
946.000000,430.000000
946.000000,436.000000
946.000000,437.000000
949.000000,442.000000
954.000000,444.000000
958.000000,448.000000
966.000000,456.000000
973.000000,462.000000
968.000000,485.000000
939.000000,477.000000
906.000000,469.000000
872.000000,470.000000
842.000000,473.000000
824.000000,478.000000
821.000000,489.000000
817.000000,494.000000
819.000000,495.000000
822.000000,499.000000
842.000000,505.000000
855.000000,507.000000
859.000000,510.000000
878.000000,513.000000
922.000000,519.000000
987.000000,525.000000
1018.000000,521.000000
1036.000000,519.000000
