993.000000,542.000000
987.000000,572.000000
984.000000,575.000000
952.000000,569.000000
901.000000,554.000000
870.000000,547.000000
856.000000,544.000000
827.000000,520.000000
820.000000,480.000000
821.000000,433.000000
823.000000,392.000000
829.000000,355.000000
864.000000,319.000000
878.000000,301.000000
899.000000,302.000000
921.000000,305.000000
940.000000,320.000000
959.000000,349.000000
981.000000,360.000000
988.000000,365.000000
994.000000,383.000000
975.000000,397.000000
940.000000,437.000000
901.000000,485.000000
867.000000,537.000000
837.000000,572.000000
802.000000,612.000000
789.000000,633.000000
778.000000,664.000000
774.000000,684.000000
775.000000,691.000000
808.000000,695.000000
818.000000,705.000000
852.000000,706.000000
892.000000,704.000000
911.000000,728.000000
946.000000,721.000000
983.000000,719.000000
1018.000000,711.000000
1025.000000,720.000000
1046.000000,724.000000
1049.000000,713.000000
1033.000000,669.000000
1007.000000,617.000000
973.000000,562.000000
941.000000,498.000000
906.000000,446.000000
867.000000,370.000000
844.000000,329.000000
832.000000,295.000000
828.000000,283.000000
828.000000,276.000000
836.000000,278.000000
854.000000,297.000000
857.000000,293.000000
881.000000,306.000000
908.000000,343.000000
920.000000,375.000000
922.000000,375.000000
926.000000,391.000000
919.000000,394.000000
912.000000,402.000000
923.000000,426.000000
931.000000,436.000000
927.000000,457.000000
921.000000,483.000000
907.000000,510.000000
905.000000,556.000000
892.000000,582.000000
869.000000,603.000000
846.000000,615.000000
840.000000,624.000000
843.000000,623.000000
851.000000,612.000000
843.000000,600.000000
840.000000,580.000000
853.000000,545.000000
882.000000,504.000000
909.000000,469.000000
905.000000,438.000000
918.000000,407.000000
938.000000,380.000000
953.000000,381.000000
967.000000,411.000000
998.000000,474.000000
1039.000000,534.000000
1084.000000,596.000000
1119.000000,648.000000
1133.000000,695.000000
1147.000000,728.000000
1138.000000,747.000000
1131.000000,758.000000
1086.000000,744.000000
1060.000000,744.000000
1019.000000,757.000000
999.000000,775.000000
991.000000,779.000000
951.000000,742.000000
914.000000,701.000000
912.000000,700.000000
906.000000,663.000000
906.000000,630.000000
911.000000,564.000000
921.000000,522.000000
933.000000,474.000000
961.000000,405.000000
980.000000,354.000000
1011.000000,312.000000
1019.000000,293.000000
1019.000000,261.000000
999.000000,259.000000
984.000000,276.000000
986.000000,286.000000
989.000000,287.000000
1002.000000,268.000000
988.000000,277.000000
956.000000,271.000000
912.000000,300.000000
883.000000,320.000000
871.000000,353.000000
855.000000,376.000000
847.000000,393.000000
839.000000,441.000000
835.000000,470.000000
855.000000,483.000000
881.000000,483.000000
923.000000,525.000000
963.000000,596.000000
995.000000,629.000000
1020.000000,633.000000
1043.000000,634.000000
1064.000000,631.000000
1073.000000,627.000000
1067.000000,623.000000
1050.000000,623.000000
1042.000000,644.000000
1027.000000,653.000000
975.000000,645.000000
927.000000,627.000000
863.000000,618.000000
818.000000,610.000000
794.000000,611.000000
752.000000,594.000000
733.000000,583.000000
734.000000,565.000000
743.000000,547.000000
756.000000,536.000000
808.000000,530.000000
841.000000,534.000000
868.000000,542.000000
892.000000,566.000000
918.000000,580.000000
971.000000,583.000000
1018.000000,598.000000
1058.000000,601.000000
1075.000000,601.000000
1087.000000,610.000000
1087.000000,600.000000
1066.000000,592.000000
1034.000000,579.000000
979.000000,572.000000
910.000000,560.000000
